City ID,City,Country,Date,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed
292,Talcahuano,CL,2021-12-17 05:13:07,-36.7167,-73.1167,56.88,77,75,3.44
293,Saint Anthony,US,2021-12-17 05:13:08,45.0205,-93.218,19.26,71,1,3.0
294,Wanlaweyn,SO,2021-12-17 05:13:08,2.6185,44.8938,80.01,72,97,15.82
295,Sechura,PE,2021-12-17 05:13:09,-5.5569,-80.8222,69.44,78,100,13.6
296,Madimba,TZ,2021-12-17 05:13:09,-10.4,40.3333,82.9,64,87,6.33
297,Sioux Lookout,CA,2021-12-17 05:13:09,50.1001,-91.917,3.58,89,100,11.72
298,Vardo,NO,2021-12-17 05:13:10,70.3705,31.1107,30.4,72,100,10.13
299,Marsh Harbour,BS,2021-12-17 05:13:10,26.5412,-77.0636,75.36,74,5,10.2
300,Almora,IN,2021-12-17 05:13:11,29.6167,79.6667,52.05,34,32,3.06
301,Atar,MR,2021-12-17 05:13:11,20.5169,-13.0499,66.38,20,6,2.04
302,Altar,MX,2021-12-17 05:13:11,30.7,-111.8167,53.26,28,36,2.53
303,Diego De Almagro,CL,2021-12-17 05:13:12,-26.3667,-70.05,61.79,47,1,2.01
304,Yate,GB,2021-12-17 05:13:12,51.5407,-2.4184,48.22,91,0,3.87
305,Samarai,PG,2021-12-17 05:13:13,-10.6167,150.6667,83.93,73,60,6.67
306,Le Havre,FR,2021-12-17 05:13:13,49.4938,0.1077,44.35,87,0,8.05
307,Dicabisagan,PH,2021-12-17 05:13:14,17.0818,122.4157,79.03,89,99,6.49
308,Caloundra,AU,2021-12-17 05:13:14,-26.8,153.1333,86.36,65,32,5.99
309,Pelym,RU,2021-12-17 05:13:15,61.0108,61.9978,13.3,96,100,4.34
310,Darhan,MN,2021-12-17 05:13:15,49.4867,105.9228,1.9,73,100,1.9
311,Bahar,IR,2021-12-17 05:13:16,34.9072,48.4414,40.73,49,100,3.38
312,Alice Springs,AU,2021-12-17 05:10:15,-23.7,133.8833,103.55,11,0,4.61
313,Kungurtug,RU,2021-12-17 05:13:16,50.5994,97.5228,5.52,85,100,0.56
314,Dawlatabad,AF,2021-12-17 05:13:17,36.4141,64.9053,42.58,42,0,2.21
315,Odweyne,SO,2021-12-17 05:13:17,9.4092,45.064,67.51,65,52,4.81
316,Menongue,AO,2021-12-17 05:13:18,-14.6585,17.691,62.94,96,100,7.74
317,Kokopo,PG,2021-12-17 05:13:18,-4.352,152.2633,82.62,78,100,3.49
318,Acapulco,MX,2021-12-17 05:10:55,16.8634,-99.8901,76.98,77,0,3.76
319,Turayf,SA,2021-12-17 05:13:19,31.6725,38.6637,47.01,72,0,5.75
320,Shubarshi,KZ,2021-12-17 05:13:19,48.5872,57.1869,30.69,84,100,6.33
321,Turkistan,KZ,2021-12-17 05:13:20,43.0,68.0,38.23,59,51,4.7
322,Port Macquarie,AU,2021-12-17 05:13:20,-31.4333,152.9167,75.16,68,66,7.63
323,Mawlaik,MM,2021-12-17 05:13:20,23.6333,94.4167,77.16,48,59,2.95
324,Kijang,KR,2021-12-17 05:13:21,35.2442,129.2139,38.07,38,10,19.84
325,Itarema,BR,2021-12-17 05:13:21,-2.9248,-39.9167,80.22,76,100,14.7
326,Karoi,ZW,2021-12-17 05:13:22,-16.8099,29.6925,69.8,71,91,2.17
327,Northam,GB,2021-12-17 05:13:22,51.0333,-4.2167,51.03,86,0,6.55
328,Codrington,AU,2021-12-17 05:13:22,-38.2667,141.9667,82.62,27,67,11.65
329,Phan Thiet,VN,2021-12-17 05:13:23,10.9333,108.1,82.94,70,100,6.49
330,Kaitangata,NZ,2021-12-17 05:13:23,-46.2817,169.8464,56.93,62,61,18.79
331,Launceston,AU,2021-12-17 05:13:24,-41.45,147.1667,73.62,43,72,5.99
332,Melbu,NO,2021-12-17 05:13:24,68.5044,14.8297,42.22,87,75,14.97
333,La Paz,BO,2021-12-17 05:13:25,-16.5,-68.15,42.78,100,75,8.05
334,Longyearbyen,SJ,2021-12-17 05:13:25,78.2186,15.6401,19.24,86,20,4.61
335,Usinsk,RU,2021-12-17 05:13:25,65.9939,57.5281,12.54,94,100,7.31
336,Szczytno,PL,2021-12-17 05:13:26,53.5626,20.9875,39.13,75,75,10.36
337,Halmstad,SE,2021-12-17 05:13:26,56.6745,12.8568,41.34,100,90,8.05
338,Bathsheba,BB,2021-12-17 05:13:27,13.2167,-59.5167,79.41,69,40,25.32
339,Ayan,RU,2021-12-17 05:13:02,56.45,138.1667,-6.02,61,100,14.85
340,Coihaique,CL,2021-12-17 05:13:27,-45.5752,-72.0662,60.75,72,0,4.61
341,Kavaratti,IN,2021-12-17 05:13:28,10.5669,72.642,82.8,70,14,11.16
342,Port Hardy,CA,2021-12-17 05:13:28,50.6996,-127.4199,37.76,75,63,2.68
343,Rio Grande,BR,2021-12-17 05:13:29,-32.035,-52.0986,67.95,89,35,16.26
344,Tambo,PE,2021-12-17 05:13:29,-14.8,-73.9167,39.63,59,100,2.35
345,Kasongo-Lunda,CD,2021-12-17 05:13:30,-6.4667,16.8167,68.49,99,100,1.01
346,Zabaykalsk,RU,2021-12-17 05:13:30,49.6333,117.3167,1.87,64,97,13.42
347,Great Yarmouth,GB,2021-12-17 05:13:31,52.6083,1.7305,46.94,91,7,5.88
348,Trinidad,BO,2021-12-17 05:13:31,-14.8333,-64.9,71.87,97,100,3.31
349,Talakan,RU,2021-12-17 05:13:31,50.3167,130.3667,-11.58,86,87,4.38
350,Lavrentiya,RU,2021-12-17 05:13:32,65.5833,-171.0,5.65,90,100,4.59
351,Mokhsogollokh,RU,2021-12-17 05:13:32,61.4681,128.9203,-15.5,97,100,1.88
352,West Wendover,US,2021-12-17 05:13:33,40.7391,-114.0733,24.01,80,1,0.0
353,Konstantinovka,RU,2021-12-17 05:13:33,49.6167,127.9833,-1.52,80,71,5.41
354,Faya,SA,2021-12-17 05:13:34,18.3851,42.4509,57.72,45,17,4.18
355,Narsaq,GL,2021-12-17 05:13:34,60.9167,-46.05,17.82,77,52,5.21
356,Omsukchan,RU,2021-12-17 05:13:35,62.5333,155.8,-32.22,97,91,3.53
357,Millinocket,US,2021-12-17 05:13:35,45.6573,-68.7098,43.56,93,90,0.0
358,Meulaboh,ID,2021-12-17 05:13:35,4.1363,96.1285,77.61,90,100,2.84
359,Casa Nova,BR,2021-12-17 05:13:36,-9.4167,-41.1333,78.78,60,99,18.61
360,Anna Paulowna,NL,2021-12-17 05:13:37,52.862,4.834,47.01,95,90,4.0
361,Yerbogachen,RU,2021-12-17 05:13:37,61.2767,108.0108,-10.93,97,100,5.08
362,Belmonte,BR,2021-12-17 05:13:37,-15.8631,-38.8828,73.9,88,42,7.09
363,Camapua,BR,2021-12-17 05:13:38,-19.5314,-54.0439,72.59,95,100,0.83
364,Sistranda,NO,2021-12-17 05:13:38,63.7256,8.834,45.9,86,96,26.35
365,Antigonish,CA,2021-12-17 05:13:39,45.6169,-61.9986,43.83,97,100,1.01
366,Potchefstroom,ZA,2021-12-17 05:09:47,-26.7167,27.1,63.16,74,5,15.84
367,Xuanzhou,CN,2021-12-17 05:13:39,30.9525,118.7553,50.45,30,0,14.38
368,Ous,RU,2021-12-17 05:13:40,60.9058,61.5186,12.72,96,100,4.25
369,Maputo,MZ,2021-12-17 05:13:40,-25.9653,32.5892,66.22,87,100,14.0
370,Burnie,AU,2021-12-17 05:13:41,-41.0667,145.9167,65.95,59,70,6.53
371,Krasnoselkup,RU,2021-12-17 05:13:41,65.7,82.4667,-33.7,100,97,5.21
372,Bereslavka,RU,2021-12-17 05:13:41,48.6254,44.0449,32.77,97,57,5.26
373,Coquimbo,CL,2021-12-17 05:13:42,-29.9533,-71.3436,58.73,82,0,3.44
374,Tautira,PF,2021-12-17 05:13:42,-17.7333,-149.15,80.62,78,68,15.68
375,Kodiak,US,2021-12-17 05:13:43,57.79,-152.4072,35.11,80,90,10.36
376,Mabaruma,GY,2021-12-17 05:13:43,8.2,-59.7833,72.57,99,95,2.28
377,Nizwa,OM,2021-12-17 05:13:43,22.9333,57.5333,67.69,43,5,1.74
378,Sovetskiy,RU,2021-12-17 05:13:44,61.3614,63.5842,13.86,97,100,2.86
379,Aleksandrovsk,RU,2021-12-17 05:13:44,59.158,57.5624,17.82,96,99,5.64
380,Edd,ER,2021-12-17 05:13:45,13.9297,41.6925,79.86,56,6,15.75
381,San Cristobal,VE,2021-12-17 05:13:45,7.7669,-72.225,68.18,94,100,1.19
382,Kuandian,CN,2021-12-17 05:13:46,40.7286,124.7847,10.29,33,99,15.55
383,Santa Cruz,BO,2021-12-17 05:10:30,-17.8,-63.1667,76.46,88,75,4.61
384,Sawakin,SD,2021-12-17 05:13:46,19.1059,37.3321,78.44,78,68,5.64
385,Yumen,CN,2021-12-17 05:13:47,40.2833,97.2,28.24,33,0,27.27
386,Tulancingo,MX,2021-12-17 05:13:47,20.0833,-98.3667,52.47,89,29,2.28
387,Paragominas,BR,2021-12-17 05:13:48,-2.9667,-47.4833,73.0,97,100,1.77
388,Thohoyandou,ZA,2021-12-17 05:13:48,-22.9456,30.485,60.89,94,100,11.32
389,Jimo,CN,2021-12-17 05:13:48,36.3897,120.4622,30.0,30,58,21.81
390,Lasa,IT,2021-12-17 05:13:49,46.6166,10.7002,38.23,52,3,4.27
391,Henties Bay,NA,2021-12-17 05:13:49,-22.116,14.2845,56.86,84,50,0.74
392,West Bay,KY,2021-12-17 05:13:50,19.3667,-81.4167,77.0,85,40,7.0
393,Wajir,KE,2021-12-17 05:13:50,1.7471,40.0573,77.94,70,44,12.3
394,Gwadar,PK,2021-12-17 05:13:50,25.1216,62.3254,67.89,30,4,10.8
395,Bansi,IN,2021-12-17 05:13:51,27.1833,82.9333,70.77,31,0,6.42
396,Batsfjord,NO,2021-12-17 05:13:51,70.6345,29.7185,30.42,94,99,2.51
397,Laguna,US,2021-12-17 05:13:52,38.421,-121.4238,46.06,90,1,3.0
398,Tual,ID,2021-12-17 05:13:52,-5.6667,132.75,84.4,72,61,6.35
399,Jasper,US,2021-12-17 05:13:52,37.2001,-94.3502,44.82,69,1,1.01
400,Salamiyah,SY,2021-12-17 05:13:53,35.0113,37.0532,46.83,87,28,1.9
401,Sungurlu,TR,2021-12-17 05:13:53,40.1675,34.3739,36.82,99,100,2.37
402,Raudeberg,NO,2021-12-17 05:13:54,61.9875,5.1352,47.19,93,100,3.0
403,Tursunzoda,TJ,2021-12-17 05:13:54,38.5144,68.2333,41.88,18,0,5.68
404,Kuching,MY,2021-12-17 05:13:55,1.55,110.3333,84.42,84,40,4.61
405,Minab,IR,2021-12-17 05:13:55,27.1467,57.0801,62.1,41,86,2.57
406,San Buenaventura,MX,2021-12-17 05:13:55,27.0833,-101.5333,69.48,69,97,0.34
407,Maragogi,BR,2021-12-17 05:13:56,-9.0122,-35.2225,77.07,84,23,7.56
408,Rawson,AR,2021-12-17 05:09:13,-43.3002,-65.1023,64.8,68,16,9.42
409,Christchurch,NZ,2021-12-17 05:13:56,-43.5333,172.6333,63.95,66,90,5.75
410,Riyadh,SA,2021-12-17 05:13:57,24.6877,46.7219,60.94,40,94,11.83
411,Najran,SA,2021-12-17 05:13:57,17.4924,44.1277,61.38,25,1,2.98
412,Zelenogradsk,RU,2021-12-17 05:13:58,54.9589,20.4767,40.96,81,0,8.01
413,Klyuchi,RU,2021-12-17 05:13:58,52.2667,79.1667,26.74,80,100,16.93
414,Kaithal,IN,2021-12-17 05:13:59,29.8,76.3833,60.15,30,0,9.71
415,Kawalu,ID,2021-12-17 05:13:59,-7.3817,108.2082,87.06,61,96,4.9
416,Kindu,CD,2021-12-17 05:14:00,-2.95,25.95,68.97,100,100,1.12
417,Hasaki,JP,2021-12-17 05:14:00,35.7333,140.8333,54.28,75,100,6.02
418,Kankon,IN,2021-12-17 05:14:01,15.0167,74.0167,83.07,46,91,4.59
419,Upernavik,GL,2021-12-17 05:09:25,72.7868,-56.1549,-0.98,93,100,2.77
420,Bonavista,CA,2021-12-17 05:14:01,48.6499,-53.1147,18.12,64,80,4.09
421,Mapimi,MX,2021-12-17 05:14:02,25.8167,-103.85,63.18,36,100,2.95
422,Abong Mbang,CM,2021-12-17 05:14:02,3.9833,13.1833,63.25,52,99,1.74
423,Kaduqli,SD,2021-12-17 05:09:09,11.0167,29.7167,68.81,29,100,11.25
424,Koutsouras,GR,2021-12-17 05:14:03,35.0339,25.9469,52.11,72,30,10.83
425,Wajima,JP,2021-12-17 05:14:03,37.4,136.9,46.58,79,100,10.13
426,Turbat,PK,2021-12-17 05:14:04,26.0023,63.044,64.11,10,2,9.6
427,Chifeng,CN,2021-12-17 05:12:16,42.2683,118.9636,18.66,14,0,18.14
428,Ust-Kuyga,RU,2021-12-17 05:14:04,70.0167,135.6,-49.04,100,98,1.5
429,Half Moon Bay,US,2021-12-17 05:09:32,37.4636,-122.4286,49.91,89,1,0.0
430,Bimbo,CF,2021-12-17 05:14:05,4.2567,18.4158,69.6,43,82,1.99
431,Alofi,NU,2021-12-17 05:14:06,-19.0595,-169.9187,80.44,83,7,16.46
432,Tecoanapa,MX,2021-12-17 05:14:06,16.5167,-98.75,76.41,79,8,4.41
433,Todiresti,RO,2021-12-17 05:14:06,47.3167,26.8333,39.88,76,97,17.16
434,Nabire,ID,2021-12-17 05:14:07,-3.3667,135.4833,74.48,96,100,3.13
435,Belyy Yar,RU,2021-12-17 05:14:07,53.6039,91.3903,24.69,90,0,6.71
436,Saint-Francois,FR,2021-12-17 05:14:08,46.4154,3.9054,35.42,99,90,2.3
437,Camabatela,AO,2021-12-17 05:14:08,-8.1881,15.375,62.15,100,100,1.3
438,Reserva,BR,2021-12-17 05:14:08,-24.6503,-50.8506,65.43,99,34,2.1
439,Nicoya,CR,2021-12-17 05:14:09,10.1483,-85.452,76.55,89,19,3.67
440,Maldonado,UY,2021-12-17 05:14:09,-34.6667,-54.9167,63.23,93,9,3.78
441,Elblag,PL,2021-12-17 05:14:10,54.1522,19.4088,38.19,84,13,13.47
442,Dombarovskiy,RU,2021-12-17 05:14:10,50.7587,59.5386,24.24,92,94,7.18
443,Mao,ES,2021-12-17 05:14:11,39.8885,4.2658,52.36,82,90,2.3
444,Sao Joao Da Barra,BR,2021-12-17 05:13:56,-21.6403,-41.0511,75.65,91,98,7.11
445,Khandagayty,RU,2021-12-17 05:14:11,50.7333,92.05,-3.19,91,100,0.25
446,Crossville,US,2021-12-17 05:14:12,35.949,-85.0269,57.11,98,90,7.0
447,Linqing,CN,2021-12-17 05:14:12,36.8456,115.7117,33.1,14,0,8.7
448,Kefamenanu,ID,2021-12-17 05:14:13,-9.4467,124.4781,93.29,41,40,2.19
449,Hastings,GB,2021-12-17 05:14:13,50.8552,0.5729,50.92,83,2,10.56
450,Kattivakkam,IN,2021-12-17 05:14:14,13.2167,80.3167,82.49,76,92,15.43
451,Toma,BF,2021-12-17 05:11:10,12.7667,-2.8833,70.66,17,95,8.14
452,Samfya,ZM,2021-12-17 05:14:14,-11.3649,29.5565,66.15,92,100,5.3
453,Teluk Nibung,ID,2021-12-17 05:14:15,3.001,99.8164,76.28,93,100,12.3
454,Mangan,IN,2021-12-17 05:14:15,27.5167,88.5333,68.54,26,0,5.48
455,Marovoay,MG,2021-12-17 05:14:15,-16.1,46.6333,84.34,53,31,6.2
456,Lazaro Cardenas,MX,2021-12-17 05:14:16,17.9583,-102.2,74.82,87,1,4.0
457,Bonaventure,CA,2021-12-17 05:12:07,48.0457,-65.4926,36.34,98,100,9.89
458,Puerto Cabezas,NI,2021-12-17 05:14:16,14.0351,-83.3888,76.35,91,100,11.83
459,Makakilo City,US,2021-12-17 05:14:17,21.3469,-158.0858,73.72,74,1,3.44
460,Burgos,ES,2021-12-17 05:14:17,42.3394,-3.7079,27.01,86,5,5.75
461,Skjervoy,NO,2021-12-17 05:14:18,70.0311,20.9714,37.4,70,78,13.38
462,Sooke,CA,2021-12-17 05:14:18,48.3746,-123.7276,41.58,82,58,6.8
463,Itupiranga,BR,2021-12-17 05:14:18,-5.1347,-49.3267,75.52,98,100,3.13
464,Sembe,CG,2021-12-17 05:14:19,1.6481,14.5806,71.28,90,100,3.04
465,Svetlogorsk,BY,2021-12-17 05:14:19,52.6333,29.7333,33.57,97,100,9.95
466,South Hill,US,2021-12-17 05:14:20,47.1412,-122.2701,40.3,95,40,0.0
467,Gasa,PS,2021-12-17 05:14:20,31.5,34.4667,55.89,78,94,4.63
468,Calatayud,ES,2021-12-17 05:14:20,41.3535,-1.6432,41.58,63,3,2.06
469,Plettenberg Bay,ZA,2021-12-17 05:14:21,-34.0527,23.3716,57.96,72,29,11.83
470,Kruisfontein,ZA,2021-12-17 05:14:21,-34.0033,24.7314,54.88,61,96,8.05
471,Hirara,JP,2021-12-17 05:14:22,24.8,125.2833,68.83,77,87,32.84
472,Kununurra,AU,2021-12-17 05:14:22,-15.7667,128.7333,103.98,39,40,8.05
473,Yasnyy,RU,2021-12-17 05:14:22,51.0333,59.8742,22.23,94,89,7.9
474,Nhamunda,BR,2021-12-17 05:14:23,-2.1861,-56.7131,74.97,93,100,2.01
475,Hit,IQ,2021-12-17 05:14:23,33.6416,42.8251,56.84,79,100,4.09
476,Qostanay,KZ,2021-12-17 05:14:24,53.1667,63.5833,26.89,86,90,8.95
477,Port-Gentil,GA,2021-12-17 05:14:24,-0.7193,8.7815,79.84,79,100,8.55
478,Pisco,PE,2021-12-17 05:14:25,-13.7,-76.2167,68.02,82,0,3.44
479,Dingle,PH,2021-12-17 05:14:25,10.9995,122.6711,82.26,81,100,12.28
480,Sungaipenuh,ID,2021-12-17 05:14:26,-2.0833,101.3833,67.77,95,100,2.75
481,Sao Joao Do Piaui,BR,2021-12-17 05:14:26,-8.3581,-42.2467,79.57,55,100,1.68
482,Khvorostyanka,RU,2021-12-17 05:14:27,52.6096,48.9597,29.28,96,100,9.6
483,Savannah Bight,HN,2021-12-17 05:14:27,16.45,-85.85,75.99,77,45,12.73
484,Durango,MX,2021-12-17 05:14:23,24.8333,-104.8333,56.3,32,100,5.26
485,Bilma,NE,2021-12-17 05:14:28,18.6853,12.9164,57.15,32,88,10.54
486,Bachatskiy,RU,2021-12-17 05:14:28,54.2927,86.1285,22.57,88,100,18.92
487,Kysyl-Syr,RU,2021-12-17 05:14:29,63.8986,122.7617,-23.31,100,99,1.34
488,Pimentel,PE,2021-12-17 05:14:29,-6.8367,-79.9342,66.78,86,95,12.3
489,Nueva Loja,EC,2021-12-17 05:14:30,0.0847,-76.8828,71.62,100,97,1.21
490,Flinders,AU,2021-12-17 05:14:30,-34.5833,150.8552,80.8,68,34,14.72
491,Luau,AO,2021-12-17 05:14:30,-10.7073,22.2247,64.38,93,100,1.3
492,Batagay-Alyta,RU,2021-12-17 05:14:31,67.8006,130.4114,-30.98,96,97,2.84
493,Bagli,IN,2021-12-17 05:14:31,22.65,76.35,64.62,51,9,8.37
494,Belle Fourche,US,2021-12-17 05:14:32,44.6714,-103.8522,28.51,49,49,3.42
495,Bahia Honda,CU,2021-12-17 05:14:32,22.9036,-83.1592,72.43,89,73,9.8
496,Polovinnoye,RU,2021-12-17 05:14:33,54.7914,65.9864,26.04,92,100,13.35
497,Kyren,RU,2021-12-17 05:14:33,51.6828,102.1408,14.04,69,87,0.34
498,Wittlich,DE,2021-12-17 05:14:33,49.9833,6.8833,46.94,100,90,8.05
499,Padang,ID,2021-12-17 05:14:34,-0.9492,100.3543,75.25,96,100,8.95
500,Babushkin,RU,2021-12-17 05:14:34,51.7122,105.8647,18.82,72,100,7.43
501,Tombouctou,ML,2021-12-17 05:14:35,20.0,-3.0,71.33,27,21,9.53
502,Broome,US,2021-12-17 05:12:56,42.2506,-75.833,60.62,69,90,1.99
503,Caconda,AO,2021-12-17 05:14:35,-13.7333,15.0667,61.0,95,100,2.13
504,Dukat,RU,2021-12-17 05:14:36,62.55,155.55,-32.12,97,90,3.02
505,Komarikhinskiy,RU,2021-12-17 05:14:36,58.0979,57.1163,25.79,96,98,5.41
506,Charagua,BO,2021-12-17 05:11:13,-19.8,-63.2167,70.36,72,85,4.43
507,Morro Bay,US,2021-12-17 05:14:37,35.3658,-120.8499,53.2,93,32,6.89
508,Largo,US,2021-12-17 05:14:37,27.9095,-82.7873,73.4,83,1,1.99
509,Axim,GH,2021-12-17 05:14:38,4.8699,-2.2405,78.71,86,53,4.16
510,Monrovia,LR,2021-12-17 05:14:24,6.3005,-10.7969,78.22,83,64,4.59
511,San Carlos De Bariloche,AR,2021-12-17 05:14:38,-41.1456,-71.3082,53.35,62,0,0.0
512,Machali,CL,2021-12-17 05:14:39,-34.1833,-70.6667,56.41,65,0,2.13
513,High Level,CA,2021-12-17 05:14:39,58.5169,-117.136,-27.11,100,50,3.24
514,Aklavik,CA,2021-12-17 05:14:40,68.2191,-135.0107,-21.28,91,100,14.63
515,Baie-Comeau,CA,2021-12-17 05:13:16,49.2168,-68.1489,35.28,100,90,5.75
516,Nevsehir,TR,2021-12-17 05:14:41,38.9167,34.6667,31.21,100,75,5.75
517,Verkhnevilyuysk,RU,2021-12-17 05:14:41,63.4453,120.3167,-26.3,100,71,0.81
518,Saint-Joseph,RE,2021-12-17 05:14:41,-21.3667,55.6167,78.21,75,67,3.69
519,Granadilla De Abona,ES,2021-12-17 05:14:42,28.1188,-16.576,59.45,53,20,5.75
520,Parrita,CR,2021-12-17 05:14:42,9.5201,-84.3225,82.17,87,10,3.62
521,Oksfjord,NO,2021-12-17 05:14:43,70.2396,22.3479,31.12,92,90,4.72
522,Kloulklubed,PW,2021-12-17 05:14:43,7.0419,134.2556,86.5,74,100,10.0
523,Skagen,DK,2021-12-17 05:14:43,57.7209,10.5839,44.78,78,59,8.86
524,Sitka,US,2021-12-17 05:14:44,57.0531,-135.33,35.49,64,90,11.5
525,Talara,PE,2021-12-17 05:14:44,-4.5772,-81.2719,69.17,85,100,15.12
526,Groningen,NL,2021-12-17 05:14:45,53.25,6.75,47.03,97,75,3.44
527,Tabuk,PH,2021-12-17 05:14:45,17.4189,121.4443,76.05,90,100,4.59
528,Bargarh,IN,2021-12-17 05:14:46,21.3333,83.6167,72.82,41,53,2.51
529,Tekeli,KZ,2021-12-17 05:14:46,44.83,78.8239,29.39,68,41,8.41
530,Los Llanos De Aridane,ES,2021-12-17 05:14:46,28.6585,-17.9182,56.95,80,0,7.0
531,Vao,NC,2021-12-17 05:14:47,-22.6667,167.4833,75.49,67,2,12.46
532,Lagoa,PT,2021-12-17 05:14:47,39.05,-27.9833,61.18,72,75,14.76
533,Ocean City,US,2021-12-17 05:14:48,39.2776,-74.5746,61.25,79,91,10.0
534,Zhigansk,RU,2021-12-17 05:14:48,66.7697,123.3711,-33.83,97,100,1.86
535,Brae,GB,2021-12-17 05:14:20,60.3964,-1.353,49.91,94,100,16.26
536,Videira,BR,2021-12-17 05:14:49,-27.0083,-51.1517,66.54,92,18,2.64
537,Ponta Delgada,PT,2021-12-17 05:14:49,37.7333,-25.6667,66.51,82,75,21.85
538,Lakatoro,VU,2021-12-17 05:14:50,-16.0999,167.4164,81.79,64,53,11.99
539,Ferrol,ES,2021-12-17 05:14:50,43.4832,-8.2369,48.45,81,28,5.14
540,Huambo,AO,2021-12-17 05:14:50,-12.7761,15.7392,60.64,97,100,0.6
541,Impfondo,CG,2021-12-17 05:14:51,1.6381,18.0667,70.59,96,95,1.68
542,Kaeo,NZ,2021-12-17 05:14:51,-35.1,173.7833,73.33,60,24,10.85
543,Bayir,TR,2021-12-17 05:14:52,37.2687,28.2167,34.32,95,74,5.57
544,Nadym,RU,2021-12-17 05:14:52,65.5333,72.5167,-9.26,85,100,10.47
545,Coahuayana,MX,2021-12-17 05:14:53,18.7333,-103.6833,72.54,95,6,3.15
546,Sorong,ID,2021-12-17 05:14:53,-0.8833,131.25,84.34,74,100,6.98
547,Yashan,CN,2021-12-17 05:14:54,22.1975,109.9419,71.47,45,100,15.19
548,Gat,IL,2021-12-17 05:14:54,31.61,34.7642,56.39,100,97,6.4
549,Kyabe,TD,2021-12-17 05:14:55,9.4515,18.9449,73.0,33,100,4.9
550,Te Anau,NZ,2021-12-17 05:14:55,-45.4167,167.7167,51.26,83,44,5.01
551,Vila Franca Do Campo,PT,2021-12-17 05:14:55,37.7167,-25.4333,66.2,86,98,19.64
552,Dhrangadhra,IN,2021-12-17 05:14:56,22.9833,71.4667,69.1,19,0,10.02
553,Toamasina,MG,2021-12-17 05:12:50,-18.1667,49.3833,80.71,66,24,5.17
554,Melilla,ES,2021-12-17 05:14:56,35.2937,-2.9383,59.38,77,75,5.75
555,Palatka,US,2021-12-17 05:14:57,29.6486,-81.6376,68.09,86,52,3.51
556,Yarmouth,US,2021-12-17 05:14:57,41.7057,-70.2286,56.97,89,1,4.0
557,High Rock,BS,2021-12-17 05:14:58,26.6208,-78.2833,66.22,67,25,12.59
558,Sendhwa,IN,2021-12-17 05:14:58,21.6833,75.1,72.95,48,13,6.17
559,Ucluelet,CA,2021-12-17 05:14:58,48.9329,-125.5528,38.12,79,12,6.49
560,Nogales,MX,2021-12-17 05:12:12,31.3086,-110.9422,50.49,61,1,3.44
561,Naples,IT,2021-12-17 05:14:26,40.8333,14.25,53.58,72,20,4.0
562,Tallahassee,US,2021-12-17 05:10:41,30.4383,-84.2807,65.86,97,37,2.95
